Date,Target,Close_USDINR=X,Close_BZ=F_Vol5,Close_BZ=F_VolTrend,Close_CNY=X_Ret,Close_DX-Y.NYB_Ret,Close_DX-Y.NYB_Vol5,Close_DX-Y.NYB_Vol15,Close_EEM_Ret,Close_EEM_Vol5,Close_EEM_Vol15,Close_EEM_VolTrend,Close_GC=F_Ret,Close_GC=F_Vol5,Close_GC=F_Vol15,Close_SGDINR=X_Ret,Close_SGDINR=X_Vol5,Close_SGDINR=X_Vol15,Close_USDINR=X_Ret,Close_USDINR=X_Vol5,Close_USDINR=X_Vol15,Close_USDINR=X_VolTrend,Close_^GSPC_Ret,Close_^GSPC_Vol5,Close_^GSPC_Vol15,Close_^GSPC_VolTrend,Close_^IRX_Vol5,Close_^IRX_VolTrend,Close_^NSEI_Ret,Close_^NSEI_Vol5,Close_^NSEI_VolTrend,Close_^TNX_Vol5,Close_^TNX_Vol15,Close_^TNX_VolTrend,Close_^VIX_Ret,Close_^VIX_Vol5,Close_^VIX_Vol15,Close_^VIX_VolTrend,USDINR_RSI,High_USDINR=X,Low_USDINR=X,Close_BZ=F,Close_DX-Y.NYB,USDINR_Ret,RSI,ATR_Rel,MACD_Rel,BB_Width,Corr_Oil,Corr_DXY,Vol_5,Vol_15,Vol_Trend,Target_SMA,Target_EMA
2011-03-30,0.0,44.65999984741211,0.0031599891675242,-0.0158053027538977,0.000686774601964,0.0015750472453522,0.0038888277295032,0.0048931935187844,0.011399627507458,0.008397325386374,0.0139410025537417,-0.0055436771673676,-0.0026800547397835,0.0051971802797356,0.0084179412728596,5.64496008682657e-05,0.0017303937272037,0.0038344632171186,0.0001566121299062,0.0021221179095467,0.0031294987139194,-0.0010073808043727,0.0070352406002911,0.0046025866947454,0.0105462623189332,-0.0059436756241878,0.0947236753980606,-0.0700659213746458,0.0085963103154228,0.0071093362230323,-0.004545667002686,0.0062238314253379,0.0153991193626893,-0.0091752879373513,-0.0681114606631774,0.0629543111104226,0.0989301165718239,-0.0359758054614012,53.27303241636805,44.790000915527344,44.59999847412109,115.12999725341795,76.12000274658203,-0.0008952756921646877,38.69128871332025,0.005388496274100363,0.0,0.01628577600697952,-0.860266183224855,0.5835536511844956,0.0,0.4140393356054125,0.13368322189975357,0.0,0.0
2011-03-31,0.0,44.61000061035156,0.0037430860901413,-0.0140319586312121,-0.000244176413758,-0.0017063359755998,0.0038839296813907,0.0049016492910539,0.0127233409695851,0.0083174534840718,0.0142617352658322,-0.0059442817817603,0.0054933937048591,0.0044494291427156,0.0085454521407585,-0.0005649518024354,0.0014789387540295,0.0037414241945399,-0.000895274691269,0.0021104899194719,0.003116662138549,-0.0010061722190771,0.0066624636195949,0.0046996995354757,0.010681417783395,-0.0059817182479193,0.087655056212658,-0.0750957703386513,0.0089031845299783,0.0071894641492524,-0.0045768521548269,0.0109099588259566,0.0145990210062535,-0.0036890621802968,-0.0250919636460822,0.0606719289695025,0.0987745004264845,-0.0381025714569819,51.5410100049316,44.744998931884766,44.38999938964844,117.36000061035156,75.86000061035156,-0.0008952756921646877,38.69128871332025,0.005388496274100363,-2.0095307684211087e-05,0.01628577600697952,-0.860266183224855,0.5835536511844956,0.0,0.4140393356054125,0.13368322189975357,0.0,0.0
2011-04-01,0.0,44.45000076293945,0.0098102071452646,-0.0086228320283966,-0.0006563575534952,-0.0034215332002704,0.0042273211779672,0.0044429791308455,0.0086672448583024,0.0079347139725605,0.0112711844882335,-0.003336470515673,0.0105495627620462,0.0071347416634644,0.0083082349119124,-0.0007630786626045,0.0007918359692809,0.0037437746118458,-0.001120179172116,0.0019830581141286,0.0031220612796177,-0.001139003165489,-0.0018311761031424,0.0046003569545024,0.0092722428255126,-0.0046718858710101,0.0861411650417245,-0.0399768419218814,0.0079336991441443,0.0071596726026737,-0.004350632755324,0.0094398169132952,0.0132910779045076,-0.0038512609912124,0.0016925648784834,0.0547131227944553,0.0958441082219159,-0.0411309854274606,49.37991167850588,44.54800033569336,44.400001525878906,118.6999969482422,75.83000183105469,-0.001120180173236873,38.69128871332025,0.005388496274100363,-6.039029249146645e-05,0.01628577600697952,-0.860266183224855,0.5835536511844956,0.0,0.4140393356054125,0.13368322189975357,0.0,0.0
2011-04-04,0.0,44.448001861572266,0.01013927634601,-0.0079778065925949,-0.0020024525680567,-0.0003955264464386,0.0018295199572634,0.0042001687368272,0.0158989356469846,0.0081433993566011,0.0115704784867157,-0.0034270791301146,-0.0075340763655782,0.0074937390701032,0.0084600306022532,-0.0028600651466863,0.001462920535866,0.0038040427888407,-0.003593082694613,0.0020652184582965,0.0027862325511162,-0.0007210140928196,0.0049507139395176,0.0047367933830649,0.0091988168390031,-0.0044620234559381,0.2484501315692795,0.0666133979111945,-0.0013208100865062,0.004258358298068,-0.0067987890350728,0.00809967532493,0.0132985167892371,-0.005198841464307,-0.0193517786629374,0.055224299694217,0.0937986900712627,-0.0385743903770457,43.14546856638817,44.428001403808594,44.26499938964844,121.05999755859376,75.91000366210938,-0.0035930836982125958,38.69128871332025,0.005388496274100363,-0.00020746522461299337,0.01628577600697952,-0.860266183224855,0.5835536511844956,0.0,0.4140393356054125,0.13368322189975357,0.0,0.0
2011-04-05,0.0,44.31800079345703,0.0090682812101882,-0.009510834889827,0.0005659458614311,0.0010544604107196,0.0020428323562306,0.0040058648493127,0.0084573805888842,0.0030868397632669,0.0116072688699323,-0.0085204291066654,0.002866818113483,0.007044704606376,0.0084727549475712,0.0001134705555803,0.0012112336226168,0.0031582220351962,-4.496966990290054e-05,0.0014958226905559,0.0025973588057028,-0.0011015361151468,0.0003451511805067,0.003967221547657,0.0089720624122364,-0.0050048408645793,0.2926601973337296,0.0809345777934714,0.01404435652489,0.005565697381947,-0.0053809773857747,0.0085263251986543,0.0128217381609511,-0.0042954129622967,0.0057306976268185,0.0294466880166435,0.0924311125487903,-0.0629844245321468,43.072303808624206,44.46500015258789,44.29999923706055,122.22000122070312,75.87999725341797,-4.497066994784344e-05,38.69128871332025,0.005388496274100363,-0.00028470000693426494,0.01628577600697952,-0.860266183224855,0.5835536511844956,0.0,0.4140393356054125,0.13368322189975357,0.0,0.0
2011-04-06,0.0,44.29999923706055,0.0070561295243011,-0.0051796228550015,-0.0014078312737553,-0.0003953664006361,0.0016815787511739,0.0040057194943675,-0.002007283852563,0.0067584452392332,0.0101707890550248,-0.0034123438157916,0.0135925109903093,0.0081628068469837,0.0063244968196152,-0.0039775940046328,0.0017282878449355,0.0029825771406852,-0.0029290744802921,0.001484580972916,0.0022290759961805,-0.0007444950232645,-0.0001800704573502,0.0036267706656692,0.0082416006402179,-0.0046148299745487,0.4483731554052729,0.1832530747500201,0.0002706968384175,0.0063893038766633,-0.0032716448683888,0.0100489299878039,0.0130879772194009,-0.0030390472315969,-0.0143887364376068,0.0134001668045123,0.082179870276332,-0.0687797034718197,38.49969284988463,44.29999923706055,44.04999923706055,122.3000030517578,75.51000213623047,-0.0029290754832254702,38.69128871332025,0.005388496274100363,-0.0004521597652323496,0.01628577600697952,-0.860266183224855,0.5835536511844956,0.0,0.4140393356054125,0.13368322189975357,0.0,0.0
2011-04-07,0.0,44.04999923706055,0.0078402780588274,-0.0041110177117129,7.652568680292244e-05,-0.0048879817594934,0.0024533876446574,0.0039112841298389,0.0054103445575515,0.0064681109321491,0.0070565410128903,-0.0005884300807412,0.0040556190956715,0.0081661245102049,0.0063321211830748,0.0003131376718527,0.0018974205818734,0.0024944688007401,-0.0004062721413457,0.0015660778861785,0.00161963022862,-5.355234244157499e-05,0.0021812977559741,0.0025882977420142,0.0054966151570266,-0.0029083174150123,0.4526025102746223,0.1811862800159235,-0.0031011902824111,0.0072122137928817,-0.0025403322738122,0.010447600290675,0.0085440715477801,0.0019035287428948,-0.0204985430998042,0.0122380479320704,0.0575780426773647,-0.0453399947452942,37.89969501301045,44.27000045776367,44.04999923706055,122.66999816894533,75.58999633789062,-0.0004062731417520557,38.69128871332025,0.005388496274100363,-0.0005698620602245753,0.01628577600697952,-0.860266183224855,0.5835536511844956,0.0,0.4140393356054125,0.13368322189975357,0.3333333333333333,0.0
2011-04-08,0.3,44.09999847412109,0.0075054338753818,-0.0007493145885205,0.0008112551933307,0.0010588257499874,0.0024441479075173,0.0033643047109021,-0.0009993049816863,0.0073379625582106,0.00726833159069,6.963096752055781e-05,0.0005486937239511,0.0075808408177285,0.0063075752116247,-0.0051642758629412,0.0024486866184593,0.0026227423500436,-0.0056593237609679,0.0023327884878294,0.0019296346637902,0.0004031538240392,-0.001521161697703,0.0025030401959464,0.0050251336827768,-0.0025220934868304,0.4603486747400366,0.1790765478019218,-0.0010273529880413,0.0069644539317596,-0.0018618855254361,0.0101313590415353,0.0084964106509238,0.0016349483906115,0.0123495252071864,0.0152116463279593,0.055226003066147,-0.0400143567381877,30.735768355624828,44.19499969482422,43.93000030517578,126.6500015258789,75.06999969482422,-0.0056593247666433125,38.69128871332025,0.005388496274100363,-0.0009130480931725184,0.01628577600697952,-0.860266183224855,0.5835536511844956,0.0,0.4140393356054125,0.13368322189975357,0.3333333333333333,0.3
2011-04-11,0.21,44.0629997253418,0.0129135175590102,0.0027709718149352,-0.00021422585254,-0.006902942330454,0.0036619396694285,0.0036422048274072,0.0009993069816874,0.0044354116208661,0.0073089544651846,-0.0028735428443185,0.0101641625007052,0.0054313708601023,0.0064371667921143,0.0005148165770065,0.0027118953834923,0.0023653104781952,0.0011344137889003,0.0027185876965475,0.001969724893399,0.0007488628031484,-0.0040124819969536,0.0023071534074942,0.0053276234768793,-0.0030204700693851,0.4308984589092903,0.1495005409281887,-0.0074525083239688,0.008093747424566,7.764509907350232e-05,0.0095371745968154,0.0084694403144347,0.0010677342823806,0.0434602535157486,0.0252947263733375,0.05653659655931,-0.0312418701859724,33.44534778399444,44.38999938964844,44.05500030517578,123.9800033569336,75.05999755859375,0.0011344127900337914,38.69128871332025,0.005388496274100363,-0.0010770291719231853,0.01628577600697952,-0.860266183224855,0.5835536511844956,0.4472135954999579,0.4140393356054125,0.13368322189975357,0.6666666666666666,0.21
2011-04-12,0.44699999999999995,44.2599983215332,0.019107427945637,0.006629843549411,-0.00122502318678,-0.0001332453387498,0.0034451937928215,0.0034989256412182,-0.0118604372937499,0.0063573339026338,0.0079210582158645,-0.0015637243132306,-0.0040805268969784,0.0071336915987376,0.006523623743757,0.0021990811469133,0.003170639065352,0.0022517311723149,-0.0008393250590029,0.0026280837509522,0.00197444832596,0.0006536354249922,-0.0027972872886009,0.0023987609501667,0.0042394322447525,-0.0018406712945857,0.3805461513588263,0.1006721827452774,-0.0096838132796901,0.0042400239905166,-0.0045253229279542,0.0078178278072038,0.008264119332188,-0.0004462915249842,-0.074323261657502,0.0436524608437867,0.0419342359928627,0.0017182248509239,32.434223109550985,44.209999084472656,44.15900039672852,120.91999816894533,74.8499984741211,-0.000839326059842423,38.69128871332025,0.005388496274100363,-0.0012226585060575892,0.01628577600697952,-0.860266183224855,0.5835536511844956,0.4472135954999579,0.4140393356054125,0.13368322189975357,0.3333333333333333,0.44699999999999995
